#He so k la
3.0
#Number of Nodes
119
# list of nodes
#x #y #z
32 106 3898
32 107 225
32 108 4897
32 109 1198
32 110 963
32 111 4938
32 112 1098
32 113 4095
32 114 889
32 115 2412
32 116 1520
32 117 238
32 118 1938
33 0 9899
33 1 353
33 2 309
33 3 4599
33 4 1017
33 5 2179
33 6 3285
33 7 693
33 8 9993
33 9 3180
33 10 1923
33 11 3695
33 12 9563
33 13 430
33 14 6916
33 15 1995
33 16 6400
33 17 1091
33 18 2617
33 19 963
33 20 448
33 21 6400
33 22 6476
33 23 2135
33 24 1486
33 25 718
33 26 2506
33 27 2892
33 28 919
33 29 1044
33 30 1273
33 31 9328
33 32 2696
33 33 102593
33 34 2893
33 35 1922
33 36 4723
33 37 6486
33 38 18497
33 39 369
33 40 17613
33 41 3418
33 42 771
33 43 10145
33 44 421
33 45 2833
33 46 16215
33 47 7983
33 48 5785
33 49 374
33 50 6137
33 51 8799
33 52 4510
33 53 1086
33 54 5080
33 55 10208
33 56 3367
33 57 4722
33 58 2603
33 59 1628
33 60 627
33 61 957
33 62 4586
33 63 2927
33 64 450
33 65 1575
33 66 1628
33 67 4916
33 68 5869
33 69 37730
33 70 1420
33 71 2512
33 72 712
33 73 17099
33 74 1332
33 75 3527
33 76 1308
33 77 938
33 78 7796
33 79 2145
33 80 2300
33 81 1310
33 82 12150
33 83 4112
33 84 1658
33 85 2154
33 86 4057
33 87 5024
33 88 4728
33 89 1284
33 90 575
33 91 8927
33 92 407
33 93 4664
33 94 3039
33 95 4239
33 96 4503
33 97 17674
33 98 3339
33 99 4728
33 100 1063
33 101 5434
33 102 2812
33 103 1379
33 104 5299
33 105 675
33 106 4743
33 107 1780
33 108 1002
33 109 1069
33 110 2968
33 111 2718
33 112 11771
33 113 8563
33 114 2478
33 115 2222
33 116 8130
33 117 694
33 118 9031
34 0 2010
34 1 599
34 2 343
34 3 3575
34 4 1364
34 5 1525
34 6 1331
34 7 1475
34 8 2557
34 9 8521
34 10 1949
34 11 1676
34 12 2720
34 13 677
34 14 2569
34 15 7269
34 16 1910
34 17 1233
34 18 3276
34 19 2144
34 20 724
34 21 2423
34 22 2325
34 23 1586
34 24 3932
34 25 775
34 26 2513
34 27 1388
34 28 693
34 29 754
34 30 674
34 31 1919
34 32 8087
34 33 3096
34 34 34356
34 35 2880
34 36 1320
34 37 2158
34 38 3676
34 39 494
34 40 5180
34 41 1153
34 42 1781
34 43 7913
34 44 619
34 45 5572
34 46 3264
34 47 9363
34 48 2904
34 49 1362
34 50 2283
34 51 7890
34 52 17730
34 53 806
34 54 4849
34 55 9478
34 56 7390
34 57 2172
34 58 1357
34 59 3556
34 60 1842
34 61 2631
34 62 2044
34 63 1752
34 64 1866
34 65 711
34 66 724
34 67 6694
34 68 3430
34 69 5629
34 70 2724
34 71 2379
34 72 714
34 73 2008
34 74 1574
34 75 1194
34 76 1697
34 77 791
34 78 1671
34 79 21420
34 80 1034
34 81 1292
34 82 1975
34 83 2083
34 84 2916
34 85 8805
34 86 3002
34 87 6622
34 88 3514
34 89 1540
34 90 275
34 91 4080
34 92 1545
34 93 1668
34 94 6713
34 95 1233
34 96 4983
34 97 2005
34 98 3820
34 99 1171
34 100 243
34 101 3154
34 102 15997
34 103 1563
34 104 1135
34 105 2014
34 106 3693
34 107 337
34 108 3554
34 109 3853
34 110 1109
34 111 7462
34 112 1193
34 113 4322
34 114 1051
34 115 7765
34 116 1645
34 117 333
34 118 1849
35 0 1312
35 1 336
35 2 459
35 3 1467
35 4 711
35 5 1115
35 6 746
35 7 673
35 8 1282
35 9 1533
35 10 2629
35 11 1292
35 12 2874
35 13 944
35 14 1436
35 15 2151
35 16 766
35 17 574
35 18 797
35 19 1097
35 20 610
35 21 2046
35 22 1809
35 23 535
35 24 1108
35 25 911
35 26 840
35 27 1194
35 28 987
35 29 1163
35 30 1010
35 31 1540
35 32 1765
35 33 1527
35 34 2371
35 35 8507
35 36 1002
35 37 1527
35 38 3243
35 39 195
35 40 2598
35 41 647
35 42 2022
35 43 2649
35 44 950
35 45 1196
35 46 2165
35 47 5030
35 48 2628
35 49 308
35 50 1463
35 51 2928
35 52 5443
35 53 555
35 54 8609
35 55 6124
35 56 1479
35 57 1126
35 58 783
35 59 1092
35 60 564
35 61 1820
35 62 1601
35 63 1774
35 64 707
35 65 697
35 66 738
35 67 2166
35 68 2049
35 69 2942
35 70 6215
35 71 2732
35 72 473
35 73 1043
35 74 3176
35 75 919
35 76 1411
35 77 883
35 78 1117
35 79 1686
35 80 732
35 81 1306
35 82 1354
35 83 1034
35 84 3023
35 85 1339
35 86 2774
35 87 1774
35 88 1430
35 89 2508
35 90 495
35 91 1976
35 92 1041
35 93 914
35 94 2001
35 95 1037
35 96 1807
35 97 1398
35 98 7688
35 99 1304
35 100 334
35 101 1630
35 102 2117
35 103 463
35 104 441
35 105 557
35 106 1633
35 107 265
35 108 594
35 109 1832
35 110 452
35 111 1152
35 112 1107
35 113 2451
35 114 1000
35 115 1816
35 116 916
35 117 329
35 118 1160
36 0 11251
36 1 142
36 2 128
36 3 1323
36 4 321
36 5 1739
36 6 1690
36 7 426
36 8 1761
36 9 861
36 10 1303
36 11 7281
36 12 4173
36 13 374
36 14 2133
36 15 1237
36 16 2093
36 17 277
36 18 952
36 19 504
36 20 286
36 21 1640
36 22 9903
36 23 848
36 24 810
36 25 468
36 26 1063
36 27 2550
36 28 1392
36 29 555
36 30 985
36 31 4897
36 32 910
36 33 3363
36 34 1212
36 35 791
36 36 13091
36 37 3027
36 38 8762
36 39 142
36 40 4868
36 41 1121
36 42 475
36 43 3008
36 44 118
36 45 1157
36 46 4369
36 47 3117
36 48 4276
36 49 179
36 50 2422
36 51 2849
36 52 1786
36 53 2079
36 54 3121
36 55 4486
36 56 1494
36 57 1302
36 58 788
36 59 841
36 60 215
36 61 584
36 62 4224
36 63 1370
36 64 262
36 65 2103
36 66 9828
36 67 1950
36 68 2355
36 69 5113
36 70 816
36 71 2345
36 72 357
36 73 2746
36 74 819
36 75 15606
36 76 806
36 77 599
36 78 6368
36 79 824
36 80 1662
36 81 829
36 82 2011
36 83 1893
36 84 952
36 85 1108
36 86 3368
36 87 1599
36 88 1737
36 89 846
36 90 459
36 91 3083
36 92 378
36 93 2550
36 94 1144
36 95 3487
36 96 1857
36 97 3451
36 98 1563
36 99 12655
36 100 707
36 101 1638
36 102 882
36 103 354
36 104 2977
36 105 483
36 106 1562
36 107 275
36 108 387
36 109 444
36 110 924
36 111 1039
36 112 2147
36 113 1961
36 114 5424
36 115 1150
36 116 6162
36 117 818
36 118 3598
37 0 5901
37 1 303
37 2 205
37 3 3811
37 4 409
37 5 1273
37 6 18186
37 7 518
37 8 3191
37 9 2133
37 10 1378
37 11 3122
37 12 4095
37 13 303
37 14 9635
37 15 1344
37 16 9168
37 17 689
37 18 1576
37 19 624
37 20 432
37 21 2678
37 22 4037
37 23 2301
37 24 817
37 25 578
37 26 1830
37 27 1900
37 28 714
37 29 558
37 30 791
37 31 14361
37 32 1972
37 33 5851
37 34 2094
37 35 1152
37 36 3527
37 37 65089
37 38 6611
37 39 84
37 40 12450
37 41 6377
37 42 789
37 43 5503
37 44 372
37 45 2823
37 46 4182
37 47 4517
37 48 3483
37 49 339
37 50 9048
37 51 6576
37 52 3056
37 53 1028
37 54 3367
37 55 5029
37 56 2874
37 57 1869
37 58 1424
37 59 1594
37 60 390
37 61 814
37 62 2618
37 63 1611
37 64 507
37 65 952
37 66 1394
37 67 3431
37 68 6266
37 69 7770
37 70 1180
37 71 1574
37 72 378
37 73 5151
37 74 689
37 75 3736
37 76 909
37 77 461
37 78 6727
37 79 1268
37 80 1213
37 81 1056
37 82 3631
37 83 6731
37 84 1362
37 85 2077
37 86 3153
37 87 3122
37 88 5290
37 89 885
37 90 281
37 91 8607
37 92 402
37 93 15985
37 94 2152
37 95 1858
37 96 4322
37 97 6916
37 98 1870
37 99 2783
37 100 793
37 101 3768
37 102 1862
37 103 791
37 104 3673
37 105 650
37 106 4748
37 107 2846
37 108 702
37 109 748
37 110 1380
37 111 2088
37 112 3051
37 113 4594
37 114 1396
37 115 2124
37 116 4080
37 117 479
37 118 10365
38 0 20468
38 1 501
38 2 663
38 3 5444
38 4 1136
38 5 4473
38 6 3950
38 7 1252
38 8 6914
38 9 3161
38 10 4662
38 11 8791
38 12 22029
38 13 769
38 14 6882
38 15 2941
38 16 6814
38 17 943
38 18 3455
38 19 1229
38 20 646
38 21 8369
38 22 21983
38 23 2396
38 24 2223
38 25 497
38 26 2488
38 27 5833
38 28 2832
38 29 1743
38 30 2078
38 31 10641
38 32 2491
38 33 17115
38 34 3560
38 35 2772
38 36 9903
38 37 7537
38 38 94169
38 39 479
38 40 13290
38 41 2662
38 42 1236
38 43 9625
38 44 611
38 45 3117
38 46 31006
38 47 11796
38 48 12776
38 49 649
38 50 5741
38 51 10364
38 52 5662
38 53 3412
38 54 8259
38 55 15019
38 56 3911
38 57 5192
38 58 1791
38 59 2829
38 60 684
38 61 1686
38 62 17888
38 63 5130
38 64 1126
38 65 2991
38 66 6071
38 67 5932
38 68 5561
38 69 23869
38 70 2064
38 71 4898
38 72 968
38 73 14245
38 74 2772
38 75 11810
38 76 1784
38 77 1537
38 78 13793
38 79 3104
38 80 4592
38 81 2174
38 82 7209
38 83 5523
38 84 2817
38 85 3545
38 86 11624
38 87 4167
38 88 5821
38 89 1866
38 90 1544
38 91 9261
38 92 776
38 93 5426
38 94 3233
38 95 15898
38 96 4896
38 97 11356
38 98 4644
38 99 15910
38 100 3056
38 101 5235
38 102 3553
38 103 1104
38 104 7203
38 105 993
38 106 5577
38 107 1241
38 108 1306
38 109 1205
38 110 2036
38 111 3194
38 112 19870
38 113 7860
38 114 5053
38 115 2908
38 116 27556
38 117 1222
38 118 9298
39 0 420
39 1 100
39 2 82
39 3 187
39 4 58
39 5 231
39 6 241
39 7 83
39 8 291
39 9 248
39 10 751
39 11 382
39 12 449
39 13 294
39 14 294
39 15 548
39 16 250
39 17 164
39 18 190
39 19 452
39 20 117
39 21 329
39 22 122
39 23 92
39 24 71
39 25 49
39 26 234
39 27 295
39 28 146
39 29 291
39 30 164
39 31 315
39 32 341
39 33 404
39 34 323
39 35 508
39 36 125
39 37 347
39 38 469
39 39 0
39 40 389
39 41 250
39 42 94
39 43 352
39 44 316
39 45 391
39 46 518
39 47 847
39 48 660
39 49 59
39 50 375
39 51 710
39 52 348
39 53 219
39 54 1519
39 55 883
39 56 455
39 57 90
39 58 177
39 59 353
39 60 60
39 61 303
39 62 230
39 63 184
39 64 116
39 65 218
39 66 235
39 67 244
39 68 183
39 69 821
39 70 228
39 71 416
39 72 74
39 73 119
39 74 123
39 75 232
39 76 442
39 77 393
39 78 298
39 79 435
39 80 154
39 81 1332
39 82 194
39 83 333
39 84 447
39 85 291
39 86 493
39 87 228
39 88 210
39 89 526
39 90 44
39 91 362
39 92 196
39 93 218
39 94 453
39 95 179
39 96 357
39 97 170
39 98 546
39 99 288
39 100 135
39 101 421
39 102 112
39 103 49
39 104 205
39 105 109
39 106 284
39 107 36
39 108 110
39 109 165
39 110 126
39 111 288
39 112 111
39 113 563
39 114 184
39 115 473
39 116 164
39 117 97
39 118 257
40 0 9554
40 1 488
40 2 568
40 3 11463
40 4 938
40 5 3139
40 6 7277
40 7 1315
40 8 13427
40 9 4006
40 10 2984
40 11 5054
40 12 7379
40 13 676
40 14 21073
40 15 3663
40 16 18131
40 17 1565
40 18 5982
40 19 1609
40 20 653
40 21 5962
40 22 6816
40 23 7412
40 24 3138
40 25 561
40 26 4835
40 27 3607
40 28 1591
40 29 1193
40 30 1505
40 31 14296
40 32 4021
40 33 18061
40 34 5468
40 35 2102
40 36 4532
40 37 13885
40 38 15284
40 39 393
40 40 123701
40 41 13290
40 42 1393
40 43 15894
40 44 659
40 45 5713
40 46 11445
40 47 11239
40 48 6035
40 49 771
40 50 18119
40 51 22310
40 52 7382
40 53 1507
40 54 6919
40 55 13584
40 56 4924
40 57 4891
40 58 5918
40 59 3200
40 60 779
40 61 1969
40 62 4856
40 63 3259
40 64 1462
40 65 1923
40 66 3501
40 67 10886
40 68 19256
40 69 22023
40 70 2281
40 71 3236
40 72 704
40 73 9431
40 74 2347
40 75 5089
40 76 1801
40 77 1142
40 78 8995
40 79 4305
40 80 2571
40 81 1463
40 82 18846
40 83 36187
40 84 2902
40 85 5284
40 86 6468
40 87 7450
40 88 10767
40 89 2187
40 90 1029
40 91 35259
40 92 1149
40 93 14565
40 94 4924
40 95 4016
40 96 12115
40 97 17579
40 98 4074
40 99 5135
40 100 956
40 101 15863
40 102 5032
40 103 2312
40 104 5759
40 105 1311
40 106 15129
40 107 2626
40 108 1440
40 109 1395
40 110 8735
40 111 5067
40 112 5976
40 113 16712
40 114 2717
40 115 3914
40 116 5944
40 117 824
40 118 15021
41 0 2876
41 1 190
41 2 116
41 3 2732
41 4 259
41 5 839
41 6 4151
41 7 234
41 8 2061
41 9 610
41 10 664
41 11 1438
41 12 1928
41 13 228
41 14 12116
41 15 791
41 16 6731
41 17 377
41 18 1026
41 19 290
41 20 165
41 21 1306
41 22 1851
41 23 2154
41 24 790
41 25 245
41 26 1121
41 27 1111
41 28 421
41 29 303
41 30 287
41 31 5229
41 32 1280
41 33 2777
41 34 1284
41 35 593
41 36 1312
41 37 7787
41 38 3669
41 39 132
41 40 13244
41 41 7308
41 42 316
41 43 3219
41 44 292
41 45 1197
41 46 2139
41 47 2839
41 48 1508
41 49 207
41 50 8573
41 51 5561
41 52 1908
41 53 284
41 54 1666
41 55 2942
41 56 1433
41 57 1521
41 58 1426
41 59 910
41 60 290
41 61 376
41 62 1161
41 63 875
41 64 536
41 65 332
41 66 701
41 67 2618
41 68 6904
41 69 4513
41 70 566
41 71 875
41 72 98
41 73 2467
41 74 294
41 75 1086
41 76 334
41 77 219
41 78 3081
41 79 935
41 80 552
41 81 428
41 82 3437
41 83 12269
41 84 743
41 85 1130
41 86 1122
41 87 1666
41 88 4417
41 89 547
41 90 54
41 91 7612
41 92 102
41 93 7749
41 94 1608
41 95 997
41 96 2580
41 97 3826
41 98 1183
41 99 1244
41 100 70
41 101 3218
41 102 1244
41 103 618
41 104 1750
41 105 360
41 106 4313
41 107 588
41 108 333
41 109 313
41 110 1153
41 111 1028
41 112 670
41 113 2931
41 114 892
41 115 993
41 116 1596
41 117 260
41 118 4278
42 0 852
42 1 349
42 2 135
42 3 955
42 4 346
42 5 634
42 6 319
42 7 1522
42 8 554
42 9 692
42 10 776
42 11 702
42 12 1040
42 13 713
42 14 737
42 15 1851
42 16 599
42 17 196
42 18 631
42 19 2325
42 20 396
42 21 735
42 22 927
42 23 203
42 24 407
42 25 485
42 26 637
42 27 605
42 28 384
42 29 417
42 30 333
42 31 785
42 32 1189
42 33 705
42 34 2063
42 35 1556
42 36 426
42 37 543
42 38 1420
42 39 247
42 40 1330
42 41 354
42 42 2266
42 43 1681
42 44 22
42 45 932
42 46 1140
42 47 2073
42 48 1336
42 49 297
42 50 872
42 51 2230
42 52 2054
42 53 239
42 54 2946
42 55 2506
42 56 1145
42 57 616
42 58 350
42 59 856
42 60 388
42 61 439
42 62 838
42 63 791
42 64 560
42 65 287
42 66 340
42 67 1380
42 68 904
42 69 1653
42 70 2664
42 71 1437
42 72 296
42 73 868
42 74 540
42 75 507
42 76 3126
42 77 801
42 78 811
42 79 910
42 80 282
42 81 1099
42 82 961
42 83 593
42 84 4824
42 85 1393
42 86 945
42 87 1015
42 88 902
42 89 2173
42 90 82
42 91 1120
42 92 661
42 93 429
42 94 1271
42 95 620
42 96 1087
42 97 576
42 98 2312
42 99 601
42 100 255
42 101 928
42 102 1274
42 103 476
42 104 368
42 105 585
42 106 760
42 107 199
42 108 792
42 109 764
42 110 428
42 111 1140
42 112 537
42 113 1142
42 114 548
42 115 1225
42 116 489
42 117 52
42 118 605
43 0 5391
43 1 842
43 2 606
43 3 8592
43 4 2038
43 5 2803
43 6 2949
43 7 1517
43 8 12550
43 9 7087
43 10 3791
43 11 4128
43 12 5839
43 13 988
43 14 7747
43 15 4409
43 16 4720
43 17 1781
43 18 12691
43 19 2640
43 20 614
43 21 8556
43 22 5625
43 23 4465
43 24 7148
43 25 1207
43 26 4667
43 27 2975
43 28 1274
43 29 1447
43 30 922
43 31 6213
43 32 5430
43 33 10253
43 34 7269
43 35 3675
43 36 2870
43 37 5019
43 38 9415
43 39 483
43 40 14571
43 41 2940
43 42 1511
43 43 87951
43 44 694
43 45 6360
43 46 8585
43 47 28256
43 48 5632
43 49 1121
43 50 5833
43 51 23050
43 52 13353
43 53 1305
43 54 8330
43 55 22322
43 56 7829
43 57 17105
43 58 8828
43 59 3926
43 60 987
43 61 2502
43 62 5483
43 63 3840
43 64 1524
43 65 1565
43 66 1796
43 67 11486
43 68 8176
43 69 20084
43 70 2197
43 71 3754
43 72 722
43 73 4867
43 74 3069
43 75 2846
43 76 2412
43 77 1635
43 78 5805
43 79 5928
43 80 2401
43 81 2018
43 82 7170
43 83 7293
43 84 3893
43 85 5975
43 86 5756
43 87 23875
43 88 7605
43 89 2313
43 90 870
43 91 12942
43 92 1398
43 93 4453
43 94 5223
43 95 3542
43 96 9651
43 97 5012
43 98 5285
43 99 3820
43 100 1269
43 101 12517
43 102 7793
43 103 1722
43 104 2553
43 105 1525
43 106 11045
43 107 892
43 108 1938
43 109 1874
43 110 4621
43 111 8067
43 112 3952
43 113 33611
43 114 2256
43 115 8428
43 116 4459
43 117 530
43 118 5555
44 0 285
44 1 96
44 2 45
44 3 495
44 4 195
44 5 467
44 6 201
44 7 273
44 8 274
44 9 288
44 10 598
44 11 313
44 12 596
44 13 673
44 14 354
44 15 397
44 16 214
44 17 172
44 18 276
44 19 430
44 20 720
44 21 431
44 22 318
44 23 73
44 24 236
44 25 216
44 26 334
44 27 203
44 28 193
44 29 278
44 30 335
44 31 267
44 32 595
44 33 482
44 34 351
44 35 294
44 36 323
44 37 471
44 38 646
44 39 469
44 40 361
44 41 181
44 42 709
44 43 355
44 44 0
44 45 267
44 46 293
44 47 967
44 48 593
44 49 6
44 50 302
44 51 768
44 52 794
44 53 222
44 54 1783
44 55 832
44 56 536
44 57 304
44 58 66
44 59 273
44 60 112
44 61 504
44 62 505
44 63 297
44 64 183
44 65 128
44 66 164
44 67 396
44 68 345
44 69 649
44 70 323
44 71 554
44 72 87
44 73 261
44 74 382
44 75 262
44 76 3260
44 77 445
44 78 342
44 79 295
44 80 184
44 81 1365
44 82 140
44 83 384
44 84 449
44 85 593
44 86 610
44 87 268
44 88 263
44 89 420
44 90 91
44 91 477
44 92 119
44 93 212
44 94 339
44 95 393
44 96 546
44 97 406
44 98 1726
44 99 231
44 100 168
44 101 200
44 102 360
44 103 40
44 104 212
44 105 206
44 106 313
44 107 0
44 108 218
44 109 148
44 110 96
44 111 349
44 112 291
44 113 468
44 114 215
44 115 476
44 116 263
44 117 62
44 118 279
45 0 1981
45 1 780
45 2 191
45 3 6085
45 4 424
45 5 1133
45 6 1880
45 7 1076
45 8 2598
45 9 6227
45 10 1054
45 11 1508
45 12 2725
45 13 385
45 14 4138
45 15 4075
45 16 1472
45 17 1817
45 18 3387
45 19 1201
45 20 441
45 21 2347
45 22 2165
45 23 1455
45 24 2044
45 25 662
45 26 12089
45 27 1420
45 28 734
45 29 767
45 30 501
45 31 2948
45 32 8121
45 33 2579
45 34 4135
45 35 1653
45 36 1348
45 37 2532
45 38 3453
45 39 215
45 40 6622
45 41 1531
45 42 1057
45 43 7868
45 44 377
45 45 36674
45 46 2856
45 47 6067
45 48 2510
45 49 926
45 50 3375
45 51 15020
45 52 5425
45 53 417
45 54 3041
45 55 5911
45 56 13361
45 57 2260
45 58 2209
45 59 6875
45 60 516
45 61 1227
45 62 1743
45 63 1373
45 64 2162
45 65 548
45 66 1088
45 67 19999
45 68 3805
45 69 4684
45 70 1095
45 71 1514
45 72 312
45 73 1545
45 74 1129
45 75 1435
45 76 1097
45 77 524
45 78 2296
45 79 5306
45 80 1042
45 81 1013
45 82 2618
45 83 3009
45 84 1999
45 85 9393
45 86 2429
45 87 5316
45 88 5548
45 89 978
45 90 372
45 91 7530
45 92 522
45 93 2503
45 94 7215
45 95 1209
45 96 13860
45 97 2150
45 98 1952
45 99 1226
45 100 451
45 101 6355
45 102 4887
45 103 7514
45 104 1158
45 105 1645
45 106 5795
45 107 477
45 108 2364
45 109 1414
45 110 1287
45 111 11838
45 112 1147
45 113 5836
45 114 801
45 115 2334
45 116 1747
45 117 154
45 118 2266
46 0 8489
46 1 325
46 2 543
46 3 3698
46 4 721
46 5 2197
46 6 2382
46 7 773
46 8 8365
46 9 2504
46 10 2840
46 11 3877
46 12 18274
46 13 433
46 14 4265
46 15 2227
46 16 3816
46 17 821
46 18 2763
46 19 1140
46 20 540
46 21 11223
46 22 8665
46 23 2071
46 24 2301
46 25 1380
46 26 1754
46 27 3210
46 28 1508
46 29 930
46 30 1039
46 31 6261
46 32 2258
46 33 17061
46 34 3735
46 35 2394
46 36 3517
46 37 4718
46 38 33151
46 39 434
46 40 12115
46 41 2404
46 42 950
46 43 9740
46 44 493
46 45 3020
46 46 38186
46 47 10382
46 48 8044
46 49 591
46 50 4826
46 51 7804
46 52 5058
46 53 1607
46 54 6498
46 55 17245
46 56 2678
46 57 5622
46 58 1581
46 59 1720
46 60 625
46 61 1115
46 62 7539
46 63 4245
46 64 647
46 65 1825
46 66 2931
46 67 4403
46 68 4962
46 69 26102
46 70 1638
46 71 3767
46 72 465
46 73 7829
46 74 1933
46 75 3905
46 76 1332
46 77 1195
46 78 5149
46 79 2494
46 80 2679
46 81 1627
46 82 6120
46 83 4001
46 84 2138
46 85 2836
46 86 8019
46 87 3608
46 88 4207
46 89 1305
46 90 1005
46 91 6908
46 92 855
46 93 3367
46 94 2277
46 95 5856
46 96 4180
46 97 9024
46 98 3538
46 99 4932
46 100 3893
46 101 3566
46 102 3007
46 103 1109
46 104 4030
46 105 861
46 106 4124
46 107 947
46 108 1102
46 109 1239
46 110 1641
46 111 2589
46 112 11504
46 113 6986
46 114 2679
46 115 2651
46 116 7141
46 117 605
46 118 4482
47 0 5683
47 1 809
47 2 693
47 3 6911
47 4 2584
47 5 3130
47 6 3060
47 7 1654
47 8 7641
47 9 5913
47 10 4464
47 11 3842
47 12 8327
47 13 1095
47 14 6037
47 15 4946
47 16 3945
47 17 1726
47 18 6248
47 19 2090
47 20 904
47 21 12757
47 22 5672
47 23 2406
47 24 6819
47 25 1297
47 26 3833
47 27 3119
47 28 1421
47 29 1624
47 30 1370
47 31 5996
47 32 5179
47 33 9128
47 34 7749
47 35 3965
47 36 3295
47 37 3664
47 38 11559
47 39 432
47 40 12595
47 41 1983
47 42 1716
47 43 33930
47 44 622
47 45 6447
47 46 10796
47 47 71833
47 48 6896
47 49 1080
47 50 4511
47 51 14521
47 52 19256
47 53 1258
47 54 10816
47 55 43179
47 56 6148
47 57 18635
47 58 3123
47 59 3720
47 60 1419
47 61 4406
47 62 5489
47 63 4801
47 64 1815
47 65 1495
47 66 2328
47 67 9643
47 68 6792
47 69 19084
47 70 3379
47 71 5158
47 72 1156
47 73 4263
47 74 4667
47 75 2805
47 76 3015
47 77 1080
47 78 4658
47 79 5648
47 80 2368
47 81 2527
47 82 6752
47 83 5649
47 84 4776
47 85 5590
47 86 6360
47 87 13322
47 88 5436
47 89 2936
47 90 1101
47 91 9757
47 92 1402
47 93 3742
47 94 6057
47 95 3627
47 96 6522
47 97 6335
47 98 6247
47 99 2981
47 100 1626
47 101 7352
47 102 7780
47 103 1728
47 104 2364
47 105 1823
47 106 7131
47 107 648
47 108 1414
47 109 2030
47 110 3008
47 111 5708
47 112 4703
47 113 13565
47 114 2153
47 115 9704
47 116 4397
47 117 580
47 118 3991
48 0 5653
48 1 325
48 2 998
48 3 2876
48 4 1050
48 5 8244
48 6 2000
48 7 1120
48 8 3026
48 9 1796
48 10 6130
48 11 6875
48 12 14471
48 13 529
48 14 3998
48 15 2559
48 16 2285
48 17 558
48 18 1912
48 19 1706
48 20 226
48 21 4795
48 22 9938
48 23 1077
48 24 1457
48 25 1808
48 26 2021
48 27 7350
48 28 13766
48 29 2136
48 30 3760
48 31 4543
48 32 2524
48 33 5164
48 34 2990
48 35 1505
48 36 3595
48 37 3035
48 38 11086
48 39 523
48 40 6381
48 41 1779
48 42 1137
48 43 5732
48 44 491
48 45 2250
48 46 7936
48 47 7282
48 48 69114
48 49 292
48 50 3579
48 51 5289
48 52 5577
48 53 4291
48 54 11142
48 55 12541
48 56 2982
48 57 2645
48 58 1460
48 59 1520
48 60 616
48 61 1701
48 62 13847
48 63 6332
48 64 803
48 65 2710
48 66 3409
48 67 3219
48 68 3191
48 69 9846
48 70 1934
48 71 8046
48 72 852
48 73 2765
48 74 1746
48 75 3821
48 76 1725
48 77 2035
48 78 4728
48 79 2214
48 80 7329
48 81 2025
48 82 3211
48 83 2445
48 84 2679
48 85 2816
48 86 28763
48 87 3382
48 88 2841
48 89 2665
48 90 4319
48 91 4356
48 92 479
48 93 2276
48 94 2543
48 95 4865
48 96 2986
48 97 3780
48 98 6236
48 99 4545
48 100 1753
48 101 2766
48 102 2425
48 103 793
48 104 2651
48 105 848
48 106 3450
48 107 614
48 108 906
48 109 966
48 110 906
48 111 2029
48 112 2992
48 113 4776
48 114 4447
48 115 2065
48 116 4618
48 117 1296
48 118 2626
49 0 367
49 1 331
49 2 62
49 3 317
49 4 77
49 5 268
49 6 294
49 7 91
49 8 242
49 9 297
49 10 400
49 11 454
49 12 433
49 13 150
49 14 460
49 15 2751
49 16 255
49 17 575
49 18 400
49 19 298
49 20 31
49 21 310
49 22 458
49 23 102
49 24 240
49 25 48
49 26 605
49 27 243
49 28 158
49 29 90
49 30 151
49 31 327
49 32 2480
49 33 423
49 34 1341
49 35 468
49 36 130
49 37 331
49 38 403
49 39 18
49 40 728
49 41 249
49 42 118
49 43 702
49 44 74
49 45 800
49 46 360
49 47 748
49 48 594
49 49 0
49 50 394
49 51 1199
49 52 1075
49 53 111
49 54 671
49 55 935
49 56 1594
49 57 142
49 58 122
49 59 1076
49 60 672
49 61 340
49 62 275
49 63 235
49 64 943
49 65 81
49 66 223
49 67 701
49 68 744
49 69 787
49 70 478
49 71 346
49 72 137
49 73 242
49 74 150
49 75 172
49 76 148
49 77 150
49 78 343
49 79 983
49 80 191
49 81 247
49 82 334
49 83 343
49 84 988
49 85 1045
49 86 206
49 87 479
49 88 386
49 89 247
49 90 99
49 91 676
49 92 20
49 93 285
49 94 2280
49 95 233
49 96 1007
49 97 367
49 98 535
49 99 246
49 100 7
49 101 461
49 102 884
49 103 555
49 104 152
49 105 1774
49 106 638
49 107 57
49 108 1476
49 109 414
49 110 143
49 111 612
49 112 213
49 113 346
49 114 107
49 115 326
49 116 268
49 117 19
49 118 307
50 0 4202
50 1 484
50 2 241
50 3 6574
50 4 464
50 5 1330
50 6 10858
50 7 758
50 8 4099
50 9 2275
50 10 1426
50 11 3211
50 12 3005
50 13 352
50 14 29488
50 15 2215
50 16 8109
50 17 943
50 18 2384
50 19 887
50 20 383
50 21 2585
50 22 3751
50 23 2580
50 24 935
50 25 318
50 26 3617
50 27 1819
50 28 998
50 29 791
50 30 842
50 31 7148
50 32 2362
50 33 5456
50 34 2668
50 35 1500
50 36 2018
50 37 13146
50 38 6381
50 39 305
50 40 18639
50 41 8914
50 42 843
50 43 6137
50 44 386
50 45 3195
50 46 4002
50 47 5205
50 48 3176
50 49 394
50 50 64232
50 51 10226
50 52 3980
50 53 741
50 54 3136
50 55 5556
50 56 3448
50 57 1971
50 58 1981
50 59 1887
50 60 549
50 61 944
50 62 2021
50 63 1250
50 64 826
50 65 1465
50 66 1529
50 67 5693
